English, Bahnar
"Moab rebelled against Israel after the death of Ahab.","Đơ̆ng rŏng kơ Ahap lôch, lu bơngai Môap iung blah lu bơngai Isơrael."
"Now Ahaziah fell through the lattice of his upper room in Samaria, and was injured; so he sent messengers and said to them, “Go, inquire of Baal-Zebub, the god of Ekron, whether I shall recover from this injury.”","Đei minh năr ei, tơ Pơlei Samari, Ahasia huŏng đơ̆ng 'măng-'mŏk hnam kơjung akâu sư rơka, jĭ dêh, na sư wơh bơngai jang kơ sư năm păng tơtă nơ̆r: “Năm jet apinh yang Baal Sêhup, yang Pơlei Ekrôn wă kơ băt inh gô klaih đơ̆ng jĭ 'nâu dah ưh?”"
"But the angel of the LORD said to Elijah the Tishbite, “Arise, go up to meet the messengers of the king of Samaria, and say to them, ‘Is it because there is no God in Israel that you are going to inquire of Baal-Zebub, the god of Ekron?’","Mă-lei linh jang 'lơ̆ng Kră Yang khan kơ Êli bơngai Tisbit thoi âu: “Iung bĕ năm tơ'bơ̆p lu bơngai mă 'bok pơtao đe Samari wơh păng khan kơ lu sư: ‘Lăm Isơrael ưh kơ đei Kră Yang 'Bok Kei-Dei hă na iĕm năm jet apinh yang Baal Sêhup, yang Pơlei Ekrôn noh?’"
"Now therefore, thus says the LORD: ‘You shall not come down from the bed to which you have gone up, but you shall surely die.’ ” So Elijah departed.","Yua kơ thoi noh, na Kră Yang 'Bok Kei-Dei khan: ‘Ih ưh kơ đei iung đơ̆ng giơng ih 'bĭch noh ôh sĭt ih gô lôch.’ ” Thoi noh 'bok Êli yak năm hloi."
"And when the messengers returned to him, he said to them, “Why have you come back?”","Lu bơngai mă pơtao wơh noh wơ̆t brŏk tơ sư dơ̆ng, na pơtao jet lu sư: “Yua kơ kiơ iĕm wơ̆t brŏk?”"
"So they said to him, “A man came up to meet us, and said to us, ‘Go, return to the king who sent you, and say to him, “Thus says the LORD: ‘Is it because there is no God in Israel that you are sending to inquire of Baal-Zebub, the god of Ekron? Therefore you shall not come down from the bed to which you have gone up, but you shall surely die.’ ” ’ ”","Lu sư tơl: “Đei minh 'nu bơngai tơ'bơ̆p nhôn păng khan kơ nhôn: ‘Iĕm brŏk bĕ tơ pơtao mă wơh iĕm 'noh păng iĕm roi kơ sư khan: Kră Yang khan bơih thoi âu: ‘Lăm lu bơngai Isơrael ưh kơ đei Kră Yang 'Bok Kei-Dei hă na ih wơh athei năm jet yang Baal Sêhup, yang pơlei Ekrôn 'noh? Yua kơ noh, ih ưh kơ đei iung đơ̆ng giơng ih 'bĭch noh ôh, sĭt ih gô lôch?!”"
"Then he said to them, “What kind of man was it who came up to meet you and told you these words?”","Pơtao jet hloi lu sư: “Bơngai mă năm tơ'bơ̆p lu iĕm păng roi kơ iĕm tơdrong noh sư bơngai thoi yơ?”"
"So they answered him, “A hairy man wearing a leather belt around his waist.” And he said, “It is Elijah the Tishbite.”","Lu sư tơl: “Bơngai noh hrŭk ao akar sŏk sem bri păng tơ̆n tơlei tơ̆n akar.” Pơtao khan: “'Nei Êli bơngai Tisbit noh bơih.”"
"Then the king sent to him a captain of fifty with his fifty men. So he went up to him; and there he was, sitting on the top of a hill. And he spoke to him: “Man of God, the king has said, ‘Come down!’ ”","Pơtao wơh hloi minh 'nu yŏng linh chông pơđăm-jĭt 'nu linh sư năm tơ Êli, kơplah noh Êli oei ngôi kơpal wĕch kông. Yŏng linh ei khan kơ sư: “Ơ bơngai mă Kră Yang 'Bok Kei-Dei yua, pơtao wă kơ ih jur.”"
"So Elijah answered and said to the captain of fifty, “If I am a man of God, then let fire come down from heaven and consume you and your fifty men.” And fire came down from heaven and consumed him and his fifty.","Mă-lei Êli tơl yŏng linh mă wei pơđăm-jĭt 'nu linh 'noh khan: “Dah inh bơngai Kră Yang 'Bok Kei-Dei yua, apinh ŭnh đơ̆ng plĕnh jruh sa lê̆ ih hăm pơđăm-jĭt 'nu linh ih 'noh.” Na ŭnh đơ̆ng plĕnh jruh sa lê̆ yŏng linh ei păng pơđăm-jĭt 'nu linh sư hloi."
"Then he sent to him another captain of fifty with his fifty men. And he answered and said to him: “Man of God, thus has the king said, ‘Come down quickly!’ ”","Pơtao wơh dơ̆ng yŏng linh nai hăm pơđăm-jĭt 'nu linh plơ̆ng năm tơ Êli, yŏng linh 'nâu khan kơ Êli: “Ơ bơngai mă Kră Yang 'Bok Kei-Dei yua, pơtao khan kơ ih: ‘Jah jur mă tĕnh.’ ”"
"So Elijah answered and said to them, “If I am a man of God, let fire come down from heaven and consume you and your fifty men.” And the fire of God came down from heaven and consumed him and his fifty.","Mă-lei Êli tơl yŏng linh ei: “Dah inh bơngai Kră Yang 'Bok Kei-Dei yua, inh apinh ŭnh đơ̆ng plĕnh jruh sa lê̆ ih hăm pơđăm-jĭt 'nu linh ih noh hloi. Ŭnh Kră Yang 'Bok Kei-Dei jruh hloi đơ̆ng plĕnh chhông sa lê̆ yŏng linh ei hăm pơđăm-jĭt 'nu linh sư."
"Again, he sent a third captain of fifty with his fifty men. And the third captain of fifty went up, and came and fell on his knees before Elijah, and pleaded with him, and said to him: “Man of God, please let my life and the life of these fifty servants of yours be precious in your sight.","Pơtao Ahasia wơh dơ̆ng minh 'nu yŏng linh mă pêng năm hăm pơđăm-jĭt 'nu linh mă sư wei yŏng linh 'nâu tŏk truh tơ Êli tơ kơpal kông, sư sơtơ̆p kŭl-tăng 'bơ̆t anăp Êli, apinh thoi âu: “Nhôn đĭch đam ih ơ bơngai mă Kră Yang 'Bok Kei-Dei yua, apinh ih lăng tơdrong arih inh păng tơdrong arih đĭ-đăng pơđăm-jĭt 'nu bơngai 'nâu gĭt găl."
"Look, fire has come down from heaven and burned up the first two captains of fifties with their fifties. But let my life now be precious in your sight.”","To ŭnh đơ̆ng plĕnh jruh chhông sa lê̆ 'bar 'nu yŏng linh păng 'bar khŭl linh bre sư bơih, mă-lei dang ei, apinh ih lăng tơdrong arih inh gĭt găl 'bơ̆t anăp ih.”"
"And the angel of the LORD said to Elijah, “Go down with him; do not be afraid of him.” So he arose and went down with him to the king.","Linh jang 'lơ̆ng Kră Yang khan kơ Êli: “Năm wăi ih jur năm tơ sư, 'nĕ kơ hli kiơ.” Thoi noh Êli jur năm kiơ̆ yŏng linh ei, năm tơ pơtao."
"Then he said to him, “Thus says the LORD: ‘Because you have sent messengers to inquire of Baal-Zebub, the god of Ekron, is it because there is no God in Israel to inquire of His word? Therefore you shall not come down from the bed to which you have gone up, but you shall surely die.’ ”","Sư khan kơ pơtao: “Kră Yang khan thoi âu: Ih wơh bơngai năm jet apinh yang Baal Sêhup, yang Pơlei Ekrôn, lăm Isơrael ưh kơ đei Kră Yang 'Bok Kei-Dei mă ih wă jet apinh nơ̆r Sư bơih hă? Yua kơ noh bơih na ih ưh kơ đei iung đơ̆ng giơng ih 'bĭch noh ôh, sĭt ih gô lôch.”"
"So Ahaziah died according to the word of the LORD which Elijah had spoken. Because he had no son, Jehoram became king in his place, in the second year of Jehoram the son of Jehoshaphat, king of Judah.","Thoi noh Ahasia lôch kiơ̆ thoi nơ̆r Kră Yang yua bơih Êli khan. Yua kơ pơtao Ahasia ưh kơ đei kon drŏ-nglo lei na oh sư Jôram tŏk pơm pơtao pơtrơp đơ̆ng sư, lăm sơnăm mă 'bar chăl Jôram pơgơ̆r, sư kon Jêhôsaphat pơtao dêh Juđa."
"Now the rest of the acts of Ahaziah which he did, are they not written in the book of the chronicles of the kings of Israel?","Dôm lu tơdrong jang nai mă Ahasia đei pơm đe đei chih boih lăm sơ̆p hla bơar hơ'mon kơ chăl arih lu pơtao đe Isơrael."
"And it came to pass, when the LORD was about to take up Elijah into heaven by a whirlwind, that Elijah went with Elisha from Gilgal.","Kră Yang wă pôk atŏk Êli hăm phŭt gơhnŏk huơ̆r, bre Êli păng Êlisê lĕch đơ̆ng Pơlei Gilgal."
"Then Elijah said to Elisha, “Stay here, please, for the LORD has sent me on to Bethel.” But Elisha said, “As the LORD lives, and as your soul lives, I will not leave you!” So they went down to Bethel.","Êli khan kơ Êlisê: “Inh apinh ih ngôi 'bơ̆t dâu; yua kơ Kră Yang wơh inh năm tơ Bethel.” Êlisê tơl sư: “Inh pơkă hăm Kră Yang mă arih ling-lang, păng pơkă hăm ih 'bok thây inh, inh ưh kơ layơ tơklah đơ̆ng ih ôh.” Thoi noh na bre sư năm hĭ tơ Bethel."
"Now the sons of the prophets who were at Bethel came out to Elisha, and said to him, “Do you know that the LORD will take away your master from over you today?” And he said, “Yes, I know; keep silent!”","Lu khŭl bơngai khan lê̆ adrol oei lăm pơlei Bethel năm jet Êlisê: “Ih hăm băt ưh dang ei Kră Yang wă pôk iŏk 'bok thây ih weh tơklah đơ̆ng ih? Sư tơl: “Inh băt; lu iĕm thĕng đĕch hŏ!"
"Then Elijah said to him, “Elisha, stay here, please, for the LORD has sent me on to Jericho.” But he said, “As the LORD lives, and as your soul lives, I will not leave you!” So they came to Jericho.","Êli khan kơ Êlisê thoi âu: “Inh apinh ih ngôi 'bơ̆t dâu hŏ, yua kơ Kră Yang wơh inh năm tơ pơlei Jêrikô” Êlisê tơl dơ̆ng: “Inh pơkă hăm Kră Yang mă arih ling-lang păng pơkă hăm ih 'bok thây inh, inh ưh kơ layơ tơklah đơ̆ng ih ôh.” Thoi noh na bre sư năm hĭ tơ Pơlei Jêrikô."
"Now the sons of the prophets who were at Jericho came to Elisha and said to him, “Do you know that the LORD will take away your master from over you today?” So he answered, “Yes, I know; keep silent!”","Lu khŭl bơngai khan lê̆ adrol oei lăm Pơlei Jêrikô năm tơ Êlisê, jet sư: “Ih hăm băt ưh năr âu Kră Yang wă pôk iŏk 'bok thây ih weh tơklah đơ̆ng ih? Sư tơl: “Inh băt; lu iĕm thĕng đĕch hŏ”"
"Then Elijah said to him, “Stay here, please, for the LORD has sent me on to the Jordan.” But he said, “As the LORD lives, and as your soul lives, I will not leave you!” So the two of them went on.","Êli khan kơ sư: “Inh apinh ih ngôi 'bơ̆t dâu hŏ yua kơ Kră Yang wơh inh năm tơ đak krong Jôrđăn.” Êlisê tơl: “Inh pơkă hăm Kră Yang mă arih ling-lang păng pơkă hăm ih 'bok thây inh, inh ưh kơ layơ tơklah đơ̆ng ih ôh.” Thoi noh bre sư oei hơnơ̆ng năm hơdai đĕch."
"And fifty men of the sons of the prophets went and stood facing them at a distance, while the two of them stood by the Jordan.","Đei pơđăm-jĭt 'nu lăm lu khŭl bơngai khan lê̆ adrol kiơ̆ bre sư, dơ̆ng tơ ataih kơ bre sư; bre Êli hăm Êlisê oei dơ̆ng 'bơ̆t cheng đak krong Jôrđăn."
"Now Elijah took his mantle, rolled it up, and struck the water; and it was divided this way and that, so that the two of them crossed over on dry ground.","Êli thar iŏk ao đaih sư, lôm huăt tơ đak krong, na đak krong tơklah 'bar na bre sư tŏk, nơnăm kơpal teh hrĕng."
"And so it was, when they had crossed over, that Elijah said to Elisha, “Ask! What may I do for you, before I am taken away from you?” Elisha said, “Please let a double portion of your spirit be upon me.”","Lăp bre sư tŏk hlôi bơih, Êli khan kơ Êlisê: “Roi kơ inh bĕ: Ih wă kơ inh pơm kơ ih tơdrong kiơ, adrol kơ Kră Yang pôk iŏk inh tŏk tơ plĕnh tơklah đơ̆ng ih” Êlisê tơl khan: “Ơ 'bok thây, apinh ăn kơ inh yang bơhngol đơ̆ng ih hơtŭt lăm inh thim 'bar wơ̆t kơ noh dơ̆ng.”"
"So he said, “You have asked a hard thing. Nevertheless, if you see me when I am taken from you, it shall be so for you; but if not, it shall not be so.”","Êli khan kơ sư: “Ih apinh minh tơdrong anat dêh, mă-lei dah ih 'bôh inh kơplah Kră Yang pôk iŏk inh tŏk tơ plĕnh tơklah đơ̆ng ih, lei sĭt gô đei thoi nơ̆r ih apinh; dah ưh lei nơ̆r ih apinh noh ưh kơ đei ôh.”"
"Then it happened, as they continued on and talked, that suddenly a chariot of fire appeared with horses of fire, and separated the two of them; and Elijah went up by a whirlwind into heaven.","Kơplah bre sư oei nơnăm rah pơma dơnuh rah na 'bôh đei minh pôm gre aseh ŭnh păng aseh kư̆m ŭnh jur plah tơklah lê̆ bre sư; Êli phŭt gơhnŏk pôk ba sư tŏk tơ plĕnh."
"And Elisha saw it, and he cried out, “My father, my father, the chariot of Israel and its horsemen!” So he saw him no more. And he took hold of his own clothes and tore them into two pieces.","Êlisê lăng 'bôh na sư ôr hloi: “'Bă inh ơi, 'bă inh ơi!” Gre aseh păng linh Isơrael! Êlisê hnhoi dĭng khơ̆i ưh pă 'bôh Êli bơih; na sư hek ao sư phơ̆t tŏk-bŏk."
"He also took up the mantle of Elijah that had fallen from him, and went back and stood by the bank of the Jordan.","Êlisê dônh iŏk ao 'nguaih đêl huŏng đơ̆ng akâu Êli, na sư brŏk păng dơ̆ng 'bơ̆t jih đak krong Jôrđăn."
"Then he took the mantle of Elijah that had fallen from him, and struck the water, and said, “Where is the LORD God of Elijah?” And when he also had struck the water, it was divided this way and that; and Elisha crossed over.","Sư iŏk ao 'nguaih đơ̆ng sư dônh 'noh sư huăt tơ đak păng khan: “Kră Yang 'Bok Kei-Dei Êli tơ yơ?” Lăp sư huăt tơ đak bơih đak tơklah 'bar pah, đơ̆ng noh Êlisê tŏk hĭ."
"Now when the sons of the prophets who were from Jericho saw him, they said, “The spirit of Elijah rests on Elisha.” And they came to meet him, and bowed to the ground before him.","Kơplah lu khŭl bơngai khan lê̆ adrol oei lăm Pơlei Jêrikô, lu sư 'bôh Êlisê, na lu sư khan: “Yang Êli mơ̆t tơ Êlisê bơih.” Lu sư năm tơ'bơ̆p Êlisê păng drap bon 'bơ̆t anăp Êlisê."
"Then they said to him, “Look now, there are fifty strong men with your servants. Please let them go and search for your master, lest perhaps the Spirit of the LORD has taken him up and cast him upon some mountain or into some valley.” And he said, “You shall not send anyone.”","Păng khan kơ Êlisê: “Ơ 'bok thây, lăm lu đĭch đam ih âu đei pơđăm-jĭt 'nu bơngai nuih, apinh ih ăn lu sư năm chă yŏng tơ'ngla ih; băt jơ̆ Yang Bơhngol 'lơ̆ng Kră Yang anhăk ba sư klơ̆m hơtat lê̆ kơpal kông, dah klơ̆m hơtat lê̆ tơ thong ayơ bơih rŏ lăng?” Êlisê tơl: “'Nĕ kơ wơh lu sư năm.”"
"But when they urged him till he was ashamed, he said, “Send them!” Therefore they sent fifty men, and they searched for three days but did not find him.","Mă-lei lu đe ei apinh pơgŏ 'bơ'bel dĭng sư mah mơlâu, na jing sư khan: “Lei wơh lu sư năm wăi” Na lu sư wơh hloi pơđăm-jĭt 'nu bơngai năm chă Êli lăm pêng năr, mă-lei lu sư chă, ưh kơ 'bôh ôh."
"And when they came back to him, for he had stayed in Jericho, he said to them, “Did I not say to you, ‘Do not go’?”","Lu sư wơ̆t brŏk tơ Êlisê, kơplah noh sư oei oei tơ Pơlei Jêrikô; na sư khan kơ lu đe ei: “Inh khan bơih kơ iĕm, athei iĕm 'nĕ kơ năm dah kiơ?”"
"Then the men of the city said to Elisha, “Please notice, the situation of this city is pleasant, as my lord sees; but the water is bad, and the ground barren.”","Kon pơlei Jêrikô khan kơ Êlisê: “Yŏng tơ'ngla inh, pơm pơlei 'bơ̆t anih 'nâu 'lơ̆ng dêh, thoi ih kư̆m 'bôh bơih, mă-lei đak đei hơkăm, păng teh pơtăm tơmam ưh kơ gơh.”"
