English, Bahnar
"Peter, an apostle of Jesus Christ, To the pilgrims of the Dispersion in Pontus, Galatia, Cappadocia, Asia, and Bithynia","Inh Pêtrôs jơ̆ng 'bang Yêsu Krist chih hơpong kơ lu kon 'Bok Kei-Dei mă oei tơklah jơ̆p kơ dêh tơmoi: Tơ dêh Pôntơ, dêh Galati, dêh Kapadôs, dêh Asi păng dêh Bithini."
"elect according to the foreknowledge of God the Father, in sanctification of the Spirit, for obedience and sprinkling of the blood of Jesus Christ: Grace to you and peace be multiplied.","'Bă tơm bơ̆n 'Bok Kei-Dei băt kơ iĕm đơ̆ng blŭng-a sơ̆ boih, na Sư rơih iŏk iĕm jing kon Sư. Na Yang Bơhngol 'Lơ̆ng ăn kơ iĕm jing bơngai 'lơ̆ng tơpăt wă kơ iĕm lui yom kơ Yêsu Krist, na yua kơ pham Yêsu Krist iĕm klaih đơ̆ng tôm tơdrong yoch iĕm. Inh krao khan apinh Sư wei-lăng iĕm tôm tơdrong wă kơ Sư ăn kơ iĕm hiôk-hian ling-lang."
"Blessed be the God and Father of our Lord Jesus Christ, who according to His abundant mercy has begotten us again to a living hope through the resurrection of Jesus Christ from the dead","Bơnê kơ Kră Yang 'Bok Kei-Dei 'Bă Yêsu Krist Yŏng bơ̆n, Sư 'mêm mơnat kơ bơ̆n tơpă na Sư ăn kơ bơ̆n tơpŭ ming 'nao, yua kơ Yêsu Krist iung arih đơ̆ng lôch. Thoi noh bơ̆n băt tơpă ning-mônh bơ̆n gô iung arih đei tôm tơdrong hiôk 'lơ̆ng Sư wă ăn kơ bơ̆n."
"to an inheritance incorruptible and undefiled and that does not fade away, reserved in heaven for you","Tôm tơdrong noh Sư hơmet ăn kơ bơ̆n tơ plĕnh boih, na tôm tơdrong noh ưh kơ đei layơ hiong răm bŭk ôm ôh."
"who are kept by the power of God through faith for salvation ready to be revealed in the last time.","Yua kơ bơ̆n lui păng gơnang kơ Sư tơpă, na 'Bok Kei-Dei tơ'ngla mă mơsêh mơyang, Sư wei-lăng lu bơ̆n ling-lang truh tơ năr Sư wă ăn kơ bơ̆n tôm tơdrong mă Sư đei hơmet lê̆ boih tơ năr tôch noh kơnh."
"In this you greatly rejoice, though now for a little while, if need be, you have been grieved by various trials","Iĕm băt thoi noh boih na mă iĕm đei tơdrong gleh pơmat hang nuih dang ei, iĕm athei iŏk jơhngơ̆m hiôk bĕ. Păng tơdrong gleh sư ưh kơ ling-lang ôh."
"that the genuineness of your faith, being much more precious than gold that perishes, though it is tested by fire, may be found to praise, honor, and glory at the revelation of Jesus Christ","Tơdrong gleh 'Bok Kei-Dei wă pơlong lăng tơdrong lui bơ̆n, wă kơ băt bơ̆n lui tơpă dah ưh. Bĭ maih đe kư̆m 'buh pơlong sư tơ ŭnh wă kơ băt sư maih tơpă dah ưh; na tơdrong bơ̆n lui kơ Yêsu Krist kăl hloh kơ maih tơpă, yua kơ maih sư gô hiong răm. Na bơ̆n kon bơngai trŏ kơ 'Bok Kei-Dei pơlong lăng tơdrong lui bơ̆n wă kơ bơ̆n lui kơjăp, na Sư gô bơnê kơ bơ̆n, hăm ăn kơ bơ̆n hiôk kơplah năr Yêsu Krist jur ning-mônh."
"whom having not seen you love. Though now you do not see Him, yet believing, you rejoice with joy inexpressible and full of glory","Đơ̆ng sơ̆ iĕm ưh kơ 'bôh Yêsu Krist thoi yơ, mă iĕm 'mêm kơ Sư tơpă. Dang ei iĕm kư̆m ưh kơ 'bôh Sư mă iĕm kư̆m lui kơ Sư kơjăp, jơhngơ̆m iĕm hiôk ling-lang măng năr."
"receiving the end of your faith—the salvation of your souls.","Iĕm hiôk dang noh yua kơ iĕm băt kơ 'Bok Kei-Dei pơklaih tơdrong yoch iĕm, wă ăn kơ iĕm tơdrong hiôk 'lơ̆ng yua kơ iĕm lui kơ Sư."
"Of this salvation the prophets have inquired and searched carefully, who prophesied of the grace that would come to you","Lu bơngai pơtruh nơ̆r 'Bok Kei-Dei sơ̆, lu sư khan lê̆ kơ bơ̆n hơdrol gah tơdrong 'Bok Kei-Dei 'mêm mơnat wă tơgŭm bơ̆n dang ei. Kơplah noh sơ̆ lu sư ưh tam băt tôm tơdrong 'Bok Kei-Dei wă pơklaih bơ̆n ôh. Na lu sư adrin pơhrăm tơdrong noh."
