English, Bahnar
"Now it came to pass after the death of Saul, when David had returned from the slaughter of the Amalekites, and David had stayed two days in Ziklag","Đơ̆ng rŏng kơ Sôl lôch, Đawit blah lu bơngai Amalek jei sư đang boih, na sư brŏk oei lăm pơlei Siklak 'bar năr."
"on the third day, behold, it happened that a man came from Saul’s camp with his clothes torn and dust on his head. So it was, when he came to David, that he fell to the ground and prostrated himself.","Năr mă pêng đei minh 'nu bơngai đơ̆ng kơđông Sôl, hơbĕn ao sư hiah đĭ, kơ̆l sư 'bĕnh kơ 'mui teh sư năm 'bơ̆t anăp drap kơkuh kơ Đawit."
"And David said to him, “Where have you come from?” So he said to him, “I have escaped from the camp of Israel.”","Đawit jet sư: “Ih đơ̆ng yơ?” Sư tơl: “Inh đơ̆ng kơđông linh Isơrael kơdâu hlôi tơ âu.”"
"Then David said to him, “How did the matter go? Please tell me.” And he answered, “The people have fled from the battle, many of the people are fallen and dead, and Saul and Jonathan his son are dead also.”","Đawit jet dơ̆ng: “Đei tơdrong kiơ tơ noh? Ih roi kơ inh.” Sư roi: “Lu bơngai Isơrael tơblah thuơ kơdâu đĭ boih, đei lơ bơngai lôch; Sôl păng kon sư Jônathan, kư̆m lôch mơ̆n.”"
"So David said to the young man who told him, “How do you know that Saul and Jonathan his son are dead?”","Đawit jet bơngai tơdăm mă roi ei: “Liơ ih băt kơ Sôl păng kon sư Jônathan lôch boih?”"
"Then the young man who told him said, “As I happened by chance to be on Mount Gilboa, there was Saul, leaning on his spear; and indeed the chariots and horsemen followed hard after him.","Bơngai tơdăm ei tơl: “Lăp inh năm rok trong kông Gilbôa,” na inh 'bôh Sôl oei 'bĭch hơgrop hăm tơju sư, gre hăm lu linh ayăt druh wă jê̆ sư."
"Now when he looked behind him, he saw me and called to me. And I answered, ‘Here I am.’","Na sư hue lăng 'bôh inh păng krao inh. Inh tơl: “Kiơ inh tơ âu.”"
"And he said to me, ‘Who are you?’ So I answered him, ‘I am an Amalekite.’","Sư jet inh; “ih bu? Inh tơl:” Inh bơngai Amalek."
"He said to me again, ‘Please stand over me and kill me, for anguish has come upon me, but my life still remains in me.’","Sư khan kơ inh: Năm tơ âu jah pơlôch inh đĕch, yua kơ inh pơnĕ pơmat ưh kơ jah lôch."
"So I stood over him and killed him, because I was sure that he could not live after he had fallen. And I took the crown that was on his head and the bracelet that was on his arm, and have brought them here to my lord.”","Na inh năm jê̆ pơlôch sư hloi, yua kơ inh băt kơ sư ưh pă gơh arih boih, yua kơ rơka jrŭ dêh, na inh plôh iŏk môk pơtao đơ̆ng kơ̆l sư hăm kong maih đơ̆ng kơkŏng ti sư, na chĕp ba tơ âu ăn kơ ih yŏng inh."
"Therefore David took hold of his own clothes and tore them, and so did all the men who were with him.","Đawit hek hloi ao sư, đĭ-đăng lu bơngai kiơ̆ sư kư̆m pơm thoi noh."
"And they mourned and wept and fasted until evening for Saul and for Jonathan his son, for the people of the LORD and for the house of Israel, because they had fallen by the sword.","Lu sư tŭr kơtơh, nhơ̆m hmoi, hăm ơ̆t kơ sŏng sa truh tơ kơsơ̆, wă wang ơh sơ'ngon kơ Sôl hăm kon sư Jônathan, hăm yua kơ kon pơlei Kră Yang păng adrĕch Isơrael, yua kơ lu bơngai 'nâu pơ̆k lôch lăm anih tơblah."
"Then David said to the young man who told him, “Where are you from?” And he answered, “I am the son of an alien, an Amalekite.”","Đawit jet bơngai tơdăm noh: “Ih bơngai đơ̆ng yơ? Sư tơl:” Inh kon tơdăm bơngai Amalek, oei tơ âu."
"So David said to him, “How was it you were not afraid to put forth your hand to destroy the LORD’s anointed?”","Đawit ôr: “Yua kơ kiơ ih pơ̆n pơlôch bơngai mă đơ̆ng Kră Yang rơih.”"
"Then David called one of the young men and said, “Go near, and execute him!” And he struck him so that he died.","Đawit krao minh 'nu bơngai tơdăm kiơ̆ sư na khan: “Năm pơlôch sư bĕ!” Bơngai ei năm pơlôch sư hloi."
"So David said to him, “Your blood is on your own head, for your own mouth has testified against you, saying, ‘I have killed the LORD’s anointed.’ ”","Đawit khan: “Pham ih tuh plơ̆ kơpal kơ̆l ih! Nơ̆r ih roi kơdih tơdrong noh, yua kơ ih khan: ‘Kơdih inh pơlôch bơngai mă Kră Yang rơih.’ ”"
"Then David lamented with this lamentation over Saul and over Jonathan his son","Đawit pơm 'bai hơri nhơ̆m hmoi ơh sơ'ngon kơ Sôl păng kon tơdăm sư Jônathan."
"and he told them to teach the children of Judah the Song of the Bow; indeed it is written in the Book of Jasher","Đawit bơtho tơ'blŏk kơ lu kon pơlei bơngai Juđa 'bai hơri hơ'ngon gah Hră jŭk, mă đe gô chih răk lăm sơ̆p hla bơar roi gah Bơngai 'lơ̆ng tơpăt (Jashar)"
"“The beauty of Israel is slain on your high places! How the mighty have fallen!","Ơ bơngai mă iĕm ư-ang, ơ Isơrael Đĭ lôch hiong lăm kông kŏ! Ôi lu bơngai nuih kơtang 'nâu lôch boih."
