English, Bahnar
"Paul, called to be an apostle of Jesus Christ through the will of God, and Sosthenes our brother","Inh Pôl bơngai mă 'Bok Kei-Dei rơih pơm jơ̆ng 'bang Yêsu Krist, na nhi 'nhŏng bơ̆n Sôten"
"To the church of God which is at Corinth, to those who are sanctified in Christ Jesus, called to be saints, with all who in every place call on the name of Jesus Christ our Lord, both theirs and ours","chih hơpong kơ lu 'nhŏng oh bơngai lui tơ pơlei iĕm Kôrintô. 'Bok Kei-Dei rơih iŏk iĕm jing kon Sư, iĕm jing bơngai tơpăt yua kơ iĕm lui kơ Yêsu Krist, noh kư̆m thoi lĕ đĭ-đăng bơngai mă krao khan kơ Yŏng bơ̆n Yêsu Krist jơ̆p kơ anih; Sư Kră Yang đĭ-đăng kơ bơ̆n."
"Grace to you and peace from God our Father and the Lord Jesus Christ.","Nhôn apinh 'Bă tơm bơ̆n 'Bok Kei-Dei hăm Kră Yang bơ̆n Yêsu Krist wei-lăng iĕm tôm tơdrong wă kơ Sư ăn kơ iĕm hiôk-hian ling-lang."
"I thank my God always concerning you for the grace of God which was given to you by Christ Jesus","Inh ling-lang bơnê kơ 'Bok Kei-Dei 'mêm kơ iĕm, Sư tơgŭm iĕm, yua kơ Sư mơnat đơ̆ng iĕm lui kơ Yêsu Krist."
"that you were enriched in everything by Him in all utterance and all knowledge","Yua kơ đơ̆ng tơdrong iĕm lui na iĕm jing băt tôm tơdrong, iĕm hơgei kơ bơtho, iĕm kư̆m hlôh tơdrong Sư mơ̆n."
"even as the testimony of Christ was confirmed in you","Tôm tơdrong bơtho gah tơdrong Yêsu Krist, iĕm băt kơ trŏ tơpă na iĕm oei lui kơjăp truh dang ei."
"so that you come short in no gift, eagerly waiting for the revelation of our Lord Jesus Christ","Yua kơ thoi noh na 'Bok Kei-Dei ăn kơ iĕm tôm tơdrong mah ngăl wă jang tơdrong Sư kơplah iĕm oei chang gô Kră Yang bơ̆n Yêsu Krist."
"who will also confirm you to the end, that you may be blameless in the day of our Lord Jesus Christ.","Sư ăn kơ iĕm oei lui kơjăp truh năr tôch, wă kơ iĕm oei 'lơ̆ng tơpăt huay kơ đei tơdrong yoch kiơ kơplah năr Kră Yang Yêsu Krist jur."
"God is faithful, by whom you were called into the fellowship of His Son, Jesus Christ our Lord.","'Bok Kei-Dei ling-lang pơm trŏ thoi Sư pơkă, na Sư gô tơgŭm iĕm tơpă păng Sư boih rơih iŏk iĕm pơgơ̆p hăm Kon Sư Yêsu Krist Kră Yang bơ̆n."
"Now I plead with you, brethren, by the name of our Lord Jesus Christ, that you all speak the same thing, and that there be no divisions among you, but that you be perfectly joined together in the same mind and in the same judgment.","Ơ 'nhŏng oh, inh wă bơtho iĕm thoi âu: Đĭ-đăng kơ bơ̆n minh khŭl lui kơ Kră Yang Yêsu Krist, bơ̆n athei tơguăt băl minh jơhngơ̆m, pơm pôm 'bơ̆r đon mă hơnơ̆ng wă kơ bơ̆n huay kơ tơklah băl."
"For it has been declared to me concerning you, my brethren, by those of Chloe’s household, that there are contentions among you.","Ơ 'nhŏng oh, inh bơtho khan kơ iĕm thoi noh yua kơ inh kơtơ̆ng đơ̆ng hnam dơnŏ yă Klôwê roi kơ inh tơdrong iĕm đei pơjah băl."
"Now I say this, that each of you says, “I am of Paul,” or “I am of Apollos,” or “I am of Cephas,” or “I am of Christ.”","Inh wă roi thoi nơ̆r iĕm khan: “Inh wă kiơ̆ Pôl.” Mơ'nah khan: “Inh wă kiơ̆ Apôlê.” Mơ'nah khan: “Inh wă kiơ̆ Pêtrôs.” Mơ'nah dơ̆ng khan: “Inh wă kiơ̆ Yêsu Krist.”"
"Is Christ divided? Was Paul crucified for you? Or were you baptized in the name of Paul?","Lu bơngai lui kơ Yêsu Krist wă tơklah jing lơ khŭl boih hă? Pôl dah bu lôch tang iĕm tơ 'long pơglang 'noh? Đe iŏk 'batem hăm anăn inh mơ̆n dah kiơ? Ưh ôh."
"I thank God that I baptized none of you except Crispus and Gaius","Inh bơnê kơ 'Bok Kei-Dei yua kơ inh ưh kơ đei pơm kơ iĕm 'batem ôh sơ̆. Hơtai ei sơ̆ inh pơm kơ bre Kripơ hăm Guơs đĕch đơ̆ng lu khŭl iĕm."
"lest anyone should say that I had baptized in my own name.","Thoi noh na inh ưh kơ wă ôh iĕm pơm khan iĕm iŏk 'batem hăm anăn inh."
"Yes, I also baptized the household of Stephanas. Besides, I do not know whether I baptized any other.","Hei inh hiơt roi kơ iĕm, inh kư̆m oei pơm kơ đe 'batem mơ̆n, pơm kơ hnam dơnŏ đe Sêphanna. Đơ̆ng rŏng kơ noh inh ưh pă 'blŏk pơm kơ bu dơ̆ng boih."
"For Christ did not send me to baptize, but to preach the gospel, not with wisdom of words, lest the cross of Christ should be made of no effect.","Mă-lei ưh kơ sĭ Yêsu Krist wơh inh năm chă pơm kơ đe 'batem ôh. Yêsu Krist Sư wơh inh năm chă bơtho đe tơdrong 'nao 'lơ̆ng Sư đĕch păng Sư ưh kơ wă inh bơtho kiơ̆ kơ 'bơ̆r đon inh hơgei ôh. Dah inh bơtho kiơ̆ kơ 'bơ̆r đon inh hơgei lei đe ang inh đĕch, đe ưh kơ đei ang Yêsu mă lôch tơ 'long pơglang mă kăl tơpă, khan wă hiong ngôi đĕch."
"For the message of the cross is foolishness to those who are perishing, but to us who are being saved it is the power of God.","Lu bơngai wă hiong răm, lu sư lăng tơdrong bơ̆n bơtho gah tơdrong Yêsu Krist lôch tơ 'long pơglang, lu sư lăng dang tơdrong kơtul đĕch. Mă-lei gah bơ̆n, bơ̆n băt tơpă tơdrong Yêsu lôch tơ 'long pơglang kăl dêh, noh tơdrong mơsêh mơyang 'Bok Kei-Dei pơklaih bơ̆n."
"For it is written: “I will destroy the wisdom of the wise, And bring to nothing the understanding of the prudent.”","Đe chih nơ̆r 'Bok Kei-Dei pơma sơ̆ thoi âu: “Lu bơngai hơgei inh gô pơtôch lê̆ tơdrong hơgei sư, ăn kơ lu sư jing ưh kơ hlôh; lu bơngai 'bơ̆r đon, inh gô pơtôch lê̆ tơdrong lu sư 'bơ̆r đon.”"
