English, Bahnar
"The Elder, To the beloved Gaius, whom I love in truth","Inh kră wei-lăng bơngai lui chih kơthơ âu. Hmach kơ ih, Guơs. Inh 'mêm kơ ih tơpă kơlih kơ ih bơngai lui 'lơ̆ng."
"Beloved, I pray that you may prosper in all things and be in health, just as your soul prospers.","Ơ oh, inh krao khan apinh 'Bok Kei-Dei ăn kơ ih liĕm akâu păng wei-lăng ih tôm tơdrong, thoi Sư ăn kơ ih lui kơjăp dang ei."
"For I rejoiced greatly when brethren came and testified of the truth that is in you, just as you walk in the truth.","Inh hiôk chơt tơpă dang ei kơlih kơ đei 'nhŏng oh bơngai lui truh tơ inh, lu sư khan ih kiơ̆ tơdrong 'Bok Kei-Dei 'lơ̆ng tơpă. Inh băt mơ̆n ih kiơ̆ tôm tơdrong 'Bok Kei-Dei."
"I have no greater joy than to hear that my children walk in truth.","Ưh pă tơdrong kiơ mă hiôk hloh dang tơdrong âu: Inh kơtơ̆ng lu bơngai lui kơ 'Bok Kei-Dei đơ̆ng inh bơtho lu sư oei lui kơjăp khŏm khŏm."
"Beloved, you do faithfully whatever you do for the brethren and for strangers","Ơ oh, lu 'nhŏng oh bơngai lui năm tơ ih, lu sư bơngai tơmoi mă-lei ih tơgŭm mơnat kơ lu sư."
"who have borne witness of your love before the church. If you send them forward on their journey in a manner worthy of God, you will do well","Lu sư roi kơ lu bơngai lui tơ hnam akŭm nhôn mơ̆n khan ih 'mêm mơnat kơ lu sư. Na dang ei lu sư năm chă bơtho đe dơ̆ng. Apinh ih mơnat ăn kơ lu sư tơmam dơ̆ng hŏ, wă kơ lu sư gơh năm chă bơtho đe. 'Bok Kei-Dei lăp đon tơpă ih pơm thoi noh."
"because they went forth for His name’s sake, taking nothing from the Gentiles.","Lu sư năm bơtho tơdrong Yêsu Krist lu sư ưh kơ đei sa jên đơ̆ng lu bơngai mă ưh kơ lui ôh."
"We therefore ought to receive such, that we may become fellow workers for the truth.","Kơlih kơ thoi noh na bơ̆n khŭl bơngai lui athei mơnat ăn kơ lu sư tơmam dah jên tơgŭm sư năm bơtho tơdrong 'Bok Kei-Dei."
"I wrote to the church, but Diotrephes, who loves to have the preeminence among them, does not receive us.","Inh chih boih kơthơ pơtruh tơ hnam akŭm 'Bok Kei-Dei iĕm. Na 'bok Diôtrip, sư wă pơm kră bơngai lui, mă-lei sư ưh kơ wă mơ̆ng inh ôh."
"Therefore, if I come, I will call to mind his deeds which he does, prating against us with malicious words. And not content with that, he himself does not receive the brethren, and forbids those who wish to, putting them out of the church.","Mă-lei gô inh truh, inh gô roi tôm tơdrong kơnê̆ Diôtrip pơm. Sư pơchê nhôn păng hơlĕnh gah tơdrong nhôn. Sư oei pơm hloh kơ 'noh dơ̆ng; sư ưh kơ sơng iŏk 'nhŏng oh bơngai lui bơ̆n năm hơpong tơ hnam akŭm iĕm. Lăm hnam akŭm iĕm đei lu bơngai lui mơ'nah wă sơng iŏk ră, mă-lei Diôtrip khă ưh kơ ăn sơng iŏk lu bơngai năm hơpong păng pơpuh lu bơngai lui ei đơ̆ng hnam akŭm mơ̆n."
"Beloved, do not imitate what is evil, but what is good. He who does good is of God, but he who does evil has not seen God.","Ơ oh, ih 'nĕ kơ pơm rok lu bơngai mă pơm kơnê̆ thoi noh hŏ, ih pơm rok lu bơngai pơm 'lơ̆ng đĕch. Bơngai bu pơm 'lơ̆ng, bơngai 'noh lĕch đơ̆ng 'Bok Kei-Dei. Bơngai bu pơm kơnê̆, bơngai 'noh ưh kơ lĕch đơ̆ng 'Bok Kei-Dei ôh."
"Demetrius has a good testimony from all, and from the truth itself. And we also bear witness, and you know that our testimony is true.","Gah 'bok Đêmêtrơs, đĭ-đăng bơngai băt kơ sư 'lơ̆ng tơpăt. Sư pơm tôm tơdrong 'lơ̆ng tơpăt na bơ̆n băt sư kiơ̆ tơdrong 'Bok Kei-Dei tơpă. Mă nhôn kư̆m khan sư bơngai 'lơ̆ng tơpăt mơ̆n; păng ih kư̆m băt nhôn pơma tơpăt ling-lang."
"I had many things to write, but I do not wish to write to you with pen and ink","Inh đei lơ tơdrong nai dơ̆ng wă pơma păng ih mă-lei inh ưh kơ wă chih roi tôm tơdrong 'noh lăm kơthơ âu ôh."
"but I hope to see you shortly, and we shall speak face to face. Peace to you. Our friends greet you. Greet the friends by name.","Kơlih kơ ưh pă đunh boih inh wă tơ'bơ̆p ih, na ba pơma dơnuh dih băl."
"","Oei kơ ih mă 'lơ̆ng. Dôm lu bôl buăl bơ̆n mă oei tơ inh lu sư rơnguơ̆ kơ ih tơpă, na apinh roi kơ đĭ-đăng lu bôl bơ̆n tơ iĕm âu hŏ nhôn rơnguơ̆ kơ lu sư tơpă."
