English, Bahnar
"The Elder, To the elect lady and her children, whom I love in truth, and not only I, but also all those who have known the truth","Inh kră wei-lăng bơngai lui chih hơpong kơ iĕm 'nhŏng oh. Yua kơ 'Bok Kei-Dei rơih iŏk iĕm na inh 'mêm kơ iĕm tơpă. Bơ̆n jing 'nhŏng oh bơngai lui. Mă-lei ưh kơ sĭ kơdrô̆ inh ôh 'mêm kơ iĕm, dôm lu bơngai băt tơdrong 'Bok Kei-Dei tơpă sư kư̆m 'mêm kơ iĕm mơ̆n."
"because of the truth which abides in us and will be with us forever","Đĭ-đăng kơ bơ̆n 'mêm mơnat dih băl kơlih kơ bơ̆n kiơ̆ tơdrong 'Bok Kei-Dei tơpă; păng bơ̆n gô kiơ̆ tơdrong Sư khŏm khŏm."
"Grace, mercy, and peace will be with you from God the Father and from the Lord Jesus Christ, the Son of the Father, in truth and love.","'Bă tơm bơ̆n 'Bok Kei-Dei păng Kon Sư Yêsu Krist gô 'mêm mơnat kơ bơ̆n, wei-lăng bơ̆n tôm tơdrong păng ăn kơ bơ̆n hiôk-hian ling-lang yua kơ bơ̆n lui kơ Sư mă trŏ păng bơ̆n băt 'mêm kơ Sư."
"I rejoiced greatly that I have found some of your children walking in truth, as we received commandment from the Father.","Inh hiôk chơt tơpă kơlih kơ inh kơtơ̆ng lu iĕm mơ'nah kiơ̆ tơdrong 'Bă tơm bơ̆n 'Bok Kei-Dei tơpă, noh thoi 'Bok Kei-Dei pơkă kơ bơ̆n sơ̆."
"And now I plead with you, lady, not as though I wrote a new commandment to you, but that which we have had from the beginning: that we love one another.","Na inh wă apinh athei iĕm băt pơm thoi âu: Bơ̆n athei adrin tơpă gah tơdrong 'mêm mơnat dih băl. Tơdrong pơkă noh ưh kơ sĭ tơdrong pơkă 'nao ôh. Bơ̆n đei tơdrong pơkă noh đơ̆ng tơm hmơm sơ̆ boih."
"This is love, that we walk according to His commandments. This is the commandment, that as you have heard from the beginning, you should walk in it.","Dah bơ̆n băt tơpă tơdrong 'mêm mơnat dih băl păng 'mêm kơ 'Bok Kei-Dei, lei bơ̆n athei răk dôm tơdrong Sư pơkă. Tơdrong pơkă noh hei iĕm kơtơ̆ng đơ̆ng tơm hmơm sơ̆ boih thoi âu: Bơ̆n athei 'mêm kơ 'Bok Kei-Dei păng bôl buăl mơ̆n."
"For many deceivers have gone out into the world who do not confess Jesus Christ as coming in the flesh. This is a deceiver and an antichrist.","Dang ei đei lơ bơngai năm bơtho jơ̆p-jang chă hơlĕnh kơ đe, lu sư khan Yêsu Krist ưh kơ jing kon bơngai tơpă ôh sơ̆. Bơngai bu bơtho thoi noh, bơngai 'noh sư hơlĕnh đĕch păng sư ayăt kơ Yêsu Krist mơ̆n."
"Look to yourselves, that we do not lose those things we worked for, but that we may receive a full reward.","Kơlih kơ thoi noh na iĕm athei kơchăng hŏ hli kơ lu sư hơlĕnh kơ iĕm, na iĕm lui kơ lu sư. Dah iĕm kơchăng tơpă lei dôm tơdrong iĕm jang iĕm huay kơ hiong ôh. Na iĕm gô đei iŏk tôm tơdrong apah ning-mônh."
"Whoever transgresses and does not abide in the doctrine of Christ does not have God. He who abides in the doctrine of Christ has both the Father and the Son.","Bơngai bu khan sư băt hloh kơ bơ̆n mă sư ưh kơ wă kiơ̆ thoi Yêsu Krist bơtho, bơngai 'noh 'Bok Kei-Dei ưh kơ oei hơdai păng sư ôh. Dah bơngai bu oei kiơ̆ dôm tơdrong Yêsu Krist bơtho, bơngai 'noh 'Bă tơm bơ̆n 'Bok Kei-Dei păng Kon Sư Yêsu Krist oei hơdai păng sư."
"If anyone comes to you and does not bring this doctrine, do not receive him into your house nor greet him","Bơngai bu năm ngôi hơpong tơ iĕm, na sư bơtho iĕm ưh kơ trŏ thoi Yêsu Krist bơtho, bơngai 'noh iĕm 'nĕ kơ sơng iŏk sư mơ̆t tơ hnam iĕm. Păng lăp sư wă brŏk iĕm 'nĕ khan kơ sư khan: Yak mă 'lơ̆ng kơ ih."
"for he who greets him shares in his evil deeds.","Dah bơngai bu khan kơ sư khan: Yak mă 'lơ̆ng kơ ih, bơngai 'noh dang tơgŭm sư pơm dôm tơdrong kơnê̆."
"Having many things to write to you, I did not wish to do so with paper and ink; but I hope to come to you and speak face to face, that our joy may be full.","Inh đei lơ tơdrong nai dơ̆ng wă pơma kơ iĕm, mă-lei inh ưh kơ wă chih pơma kơ iĕm dôm tơdrong noh lăm kơthơ âu ôh. Kơlih kơ ưh pă đunh boih inh wă tơ'bơ̆p iĕm na inh gô bơtho iĕm păng akâu inh kơdih. Thoi noh na bơ̆n chơt hiôk dih băl."
"The children of your elect sister greet you. Amen.","Lu 'nhŏng oh bơngai lui đơ̆ng nhôn mă 'Bok Kei-Dei rơih boih, lu sư kư̆m đei nơ̆r jet gia pơma apơi rơnguơ̆ ră kơ iĕm mơ̆n."
