English, Bahnar
"Now Solomon the son of David was strengthened in his kingdom, and the LORD his God was with him and exalted him exceedingly.","Sôlômôn, kon drŏ-nglo Đawit pơgơ̆r dêh char pơtao sư pran kơjăp; Kră Yang 'Bok Kei-Dei oei hơdai sư ăn kơ sư pran kơjăp tih dêh tơpă."
"And Solomon spoke to all Israel, to the captains of thousands and of hundreds, to the judges, and to every leader in all Israel, the heads of the fathers’ houses.","Sôlômôn pơma hăm đĭ-đăng bơngai Isơrael: Lu yŏng pơgơ̆r minh-rơbâu 'nu linh yŏng pơgơ̆r minh-hrĕng 'nu linh, lu 'bok sek tơlang păng lu yŏng kơdră lăm adrĕch bơngai Isơrael"
"Then Solomon, and all the assembly with him, went to the high place that was at Gibeon; for the tabernacle of meeting with God was there, which Moses the servant of the LORD had made in the wilderness.","Sôlômôn păng đĭ-đăng Kon pơlei năm hơdai tŏk tơ anih kơjung tơ pơlei Gibeôn, yua kơ Bơsŭn Anih Akŭm Môis đĭch đam Kră Yang đei pơm pơdơ̆ng tơ char glă oei tơ noh."
"But David had brought up the ark of God from Kirjath Jearim to the place David had prepared for it, for he had pitched a tent for it at Jerusalem.","Đawit đei chĕp ba bơih Hom tơdrong pơgơ̆p Kră Yang 'Bok Kei-Dei đơ̆ng Kiriat. Jêarim ba tơ anih Đawit đei hơmet bơih wă dan Hom noh, yua kơ Đawit đei pơm bơih bơsŭn wă dan Hom Pơgơ̆p noh tơ Pơlei Jêrusalem."
"Now the bronze altar that Bezalel the son of Uri, the son of Hur, had made, he put before the tabernacle of the LORD; Solomon and the assembly sought Him there.","Gah chơnang soi păng kong mă Bêsalel, kon drŏ-nglo Uri, sâu Hur pơm boih dan 'bơ̆t anăp Bơsŭn Anih Akŭm Kră Yang; Sôlômôn hăm lu tơpôl akŭm chă Kră Yang tơ noh."
"And Solomon went up there to the bronze altar before the LORD, which was at the tabernacle of meeting, and offered a thousand burnt offerings on it.","Sôlômôn tŏk tơ anih chơnang soi kong dan 'bơ̆t anăp Kră Yang, tơ Bơsŭn Anih Akŭm; na sư pơyơ̆r minh-rơbâu tŏ tơmam soi 'buh tơ kơpal chơnang soi noh."
"On that night God appeared to Solomon, and said to him, “Ask! What shall I give you?”","Lăm măng noh, Kră Yang 'Bok Kei-Dei tơ'bôh kơ Sôlômôn păng khan: “Ih wă kơ Inh ăn kơ ih kiơ? Apinh bĕ.”"
"And Solomon said to God: “You have shown great mercy to David my father, and have made me king in his place.","Sôlômôn tơl Kră Yang 'Bok Kei-Dei khan: “Ih đei tơ'bôh boih tơdrong 'mêm tih kơ 'bă inh Đawit păng kư̆m ăn kơ inh pơm pơtao pơtrơp sư."
"Now, O LORD God, let Your promise to David my father be established, for You have made me king over a people like the dust of the earth in multitude.","Ơ Kră Yang 'Bok Kei-Dei, apinh Ih pơsĭt bĕ nơ̆r Ih đei pơkă pơ'ngam hăm 'bă inh Đawit, gơh jing yua kơ Ih đei pôk inh pơm pơtao boih wă wei pơgơ̆r lu adrĕch adrung lơ kơdrâ̆m thoi 'mui teh âu."
"Now give me wisdom and knowledge, that I may go out and come in before this people; for who can judge this great people of Yours?”","Thoi ei, apinh Ih ăn kơ inh gơh hơgei đei đon hlôh wao wă kơ inh gơh pơgơ̆r kon pơlei pơla 'nâu yua kơ bu kĕ wei-lăng pơgơ̆r kon pơlei Ih lơ kơdrơ̆m dêh thoi âu?”"
"Then God said to Solomon: “Because this was in your heart, and you have not asked riches or wealth or honor or the life of your enemies, nor have you asked long life—but have asked wisdom and knowledge for yourself, that you may judge My people over whom I have made you king","Kră Yang 'Bok Kei-Dei khan kơ Sôlômôn: “Yua kơ ih đei boih jơhngơ̆m thoi noh, ưh kơ apinh ôh tơdrong mơdrŏng mơng, đe pơyom, dah tơdrong wă pơrăm lu bơngai pơm kơnê̆ kơ ih păng kư̆m ưh apinh wă kơ arih sot, mă-lei apinh tơdrong gơh hơgei đei đon hlôh wao wă kơ wei-lăng pơgơ̆r kon pơlei pơla Inh; kon pơlei mă Inh ăn kơ ih pơm pơtao"
"wisdom and knowledge are granted to you; and I will give you riches and wealth and honor, such as none of the kings have had who were before you, nor shall any after you have the like.”","Lei Inh ăn boih tơdrong gơh hơgei đei đon hlôh wao kơ ih: Inh kư̆m gô ăn kơ ih đei mŭk tơmam mơdrŏng tih, đe pơyom dĭng mah lu pơtao mă adrol dah đơ̆ng rŏng kơ ih kư̆m ưh kơ đei bu thoi noh."
"So Solomon came to Jerusalem from the high place that was at Gibeon, from before the tabernacle of meeting, and reigned over Israel.","Thoi noh Sôlômôn wih đơ̆ng anih kơjung tơ Gibeôn, dơ̆ng 'bơ̆t anăp Bơsŭn Anih Akŭm, wih brŏk tơ pơlei Jêrusalem. Păng sư pơgơ̆r hloi bơngai Isơrael."
"And Solomon gathered chariots and horsemen; he had one thousand four hundred chariots and twelve thousand horsemen, whom he stationed in the chariot cities and with the king in Jerusalem.","Sôlômôn akŭm lu gre aseh păng aseh, đei minh-rơbâu puăn-hrĕng tŏ gre aseh păng mơjĭt-'bar rơbâu tŏ aseh; 'măn lê̆ lăm pơlei tah gre aseh kư̆m hơdai hăm pơtao lăm Pơlei Jêrusalem."
"Also the king made silver and gold as common in Jerusalem as stones, and he made cedars as abundant as the sycamores which are in the lowland.","Pơtao akŭm mong lu hu maih lăm Pơlei Jêrusalem lơ thoi tơmo hơga păng akŭm 'măn 'long hơngo lơ thoi 'long hơra bri lăm thŭng dơnă."
"And Solomon had horses imported from Egypt and Keveh; the king’s merchants bought them in Keveh at the current price.","Sôlômôn răt lơ aseh đơ̆ng dêh char Êyiptơ păng char Kue đơ̆ng lu bơngai mơdro kơ pơtao răt, 'long sư hơnơ̆ng kơ đe."
