English, Bahnar
"Paul, an apostle of Jesus Christ, by the commandment of God our Savior and the Lord Jesus Christ, our hope","Inh Pôl jơ̆ng 'bang Yêsu Krist chih hơpong kơ Timôthê. Hmach kơ ih, dăm. Ih kon inh tơpă kơlih kơ ih lui kơ Kră Yang Yêsu Krist đơ̆ng inh bơtho ih sơ̆. Kră Yang 'Bok Kei-Dei hăm Kon Sư Yêsu Krist athei inh pơm jơ̆ng 'bang Sư. 'Bok Kei-Dei dŏng pơklaih bơ̆n đơ̆ng tơdrong yoch. Bơ̆n lui kơ Yêsu Krist bơ̆n băt kơ Sư gô ăn kơ bơ̆n oei hơdai hăm Sư ning-mônh. Inh krao khan apinh 'Bă tơm bơ̆n 'Bok Kei-Dei hăm Kră Yang bơ̆n Yêsu Krist wei-lăng ih tôm tơdrong. Apinh Sư mơnat kơ ih, hăm ăn kơ ih hiôk-hian ling-lang."
"To Timothy, a true son in the faith: Grace, mercy, and peace from God our Father and Jesus Christ our Lord.","Inh Pôl jơ̆ng 'bang Yêsu Krist chih hơpong kơ Timôthê. Hmach kơ ih, dăm. Ih kon inh tơpă kơlih kơ ih lui kơ Kră Yang Yêsu Krist đơ̆ng inh bơtho ih sơ̆. Kră Yang 'Bok Kei-Dei hăm Kon Sư Yêsu Krist athei inh pơm jơ̆ng 'bang Sư. 'Bok Kei-Dei dŏng pơklaih bơ̆n đơ̆ng tơdrong yoch. Bơ̆n lui kơ Yêsu Krist bơ̆n băt kơ Sư gô ăn kơ bơ̆n oei hơdai hăm Sư ning-mônh. Inh krao khan apinh 'Bă tơm bơ̆n 'Bok Kei-Dei hăm Kră Yang bơ̆n Yêsu Krist wei-lăng ih tôm tơdrong. Apinh Sư mơnat kơ ih, hăm ăn kơ ih hiôk-hian ling-lang."
"As I urged you when I went into Macedonia—remain in Ephesus that you may charge some that they teach no other doctrine","Inh wă kơ ih kư̆ oei tơ Pơlei Êphêsô, kư̆m thoi inh athei ih ki lăp inh wă năm đơ̆ng Pơlei Êphêsô tơ dêh char Masêđôn. Na inh athei ih oei tơ pơlei âu khŏm khŏm yua kơ đei lu bơngai tơ noh bơtho tơdrong ưh kơ trŏ tơdrong 'Bok Kei-Dei tơpă. Na ih athei khă lu sư 'nĕ pă bơtho thoi noh dơ̆ng."
"nor give heed to fables and endless genealogies, which cause disputes rather than godly edification which is in faith.","Ih athei lu sư hŭt lê̆ tơdrong roi kư̆ kă gah adrĕch adrung yă 'bok so sơ̆. Kơlih kơ sư bơtho tơdrong 'noh na lu sư pơjah ling-lang. Lu tơdrong 'noh ưh kơ yua wă tơgŭm bơ̆n ôh. Bơ̆n chu lui kơ Sư mă tơpă na bơ̆n gơh jang tơdrong Sư."
"Now the purpose of the commandment is love from a pure heart, from a good conscience, and from sincere faith","Inh athei ih khă lu sư thoi noh wă kơ lu sư đei đon 'lơ̆ng tơpăt, hăm lui mă trŏ, thoi noh na sư gơh 'mêm kơ 'Bok Kei-Dei hăm bôl buăl tơ ala teh âu mơ̆n."
"from which some, having strayed, have turned aside to idle talk","Đei bơngai mơ'nah hŭt lê̆ tơdrong lui sư na jing pă đei đon 'lơ̆ng tơpăt dơ̆ng, na jing hơwơ̆l kơ tơdrong 'Bok Kei-Dei. Lu sư bơtho kư̆ kă đĕch 'noh."
"desiring to be teachers of the law, understanding neither what they say nor the things which they affirm.","Lu sư wă bơtho lu tơdrong juăt 'Bok Kei-Dei pơkă sơ̆, mă-lei lu sư ưh kơ hlôh wă bơtho thoi yơ. Lu sư khan gơh bơtho tơpă, mă-lei lu sư ưh kơ hlôh wao kơdih sư."
"But we know that the law is good if one uses it lawfully","Bơ̆n băt tơdrong juăt 'Bok Kei-Dei pơkă sơ̆ 'lơ̆ng tơpăt tơpă na lu bơ̆n athei bơtho mă trŏ."
"knowing this: that the law is not made for a righteous person, but for the lawless and insubordinate, for the ungodly and for sinners, for the unholy and profane, for murderers of fathers and murderers of mothers, for manslayers","'Bok Kei-Dei pơkă dôm lu tơdrong noh yua Sư wă phak lu bơngai kơnê̆ ưh kơ sĭ wă phak lu bơngai 'lơ̆ng ôh. Sư wă kơ phak lu bơngai ưh kơ chu, lu bơngai kư̆ kă, lu bơngai ưh kơ lui kơ Sư, lu bơngai pơm yoch, lu bơngai mă chă pơlôch đe, lu bơngai mă pơlôch mĕ 'bă kơdih"
"for fornicators, for sodomites, for kidnappers, for liars, for perjurers, and if there is any other thing that is contrary to sound doctrine","lu bơngai ngôi pơyô kư̆ kă, lu bơngai tơduă drŏ-nglo tơngôi băl, lu bơngai chă rôp tĕch đe, lu bơngai chă hơlĕnh kơ đe, lu bơngai jâu pơlơ̆m kơ đe, hăm dôm lu bơngai hŭt lê̆ tơdrong 'lơ̆ng tơpăt."
"according to the glorious gospel of the blessed God which was committed to my trust.","Tơdrong 'lơ̆ng tơpăt noh tơdrong 'nao 'lơ̆ng 'Bok Kei-Dei. 'Bok Kei-Dei ăn kơ inh bơtho tơdrong 'nao 'lơ̆ng Sư. Sư boih mă hiôk-hian ling-lang. Sư Kră Yang tih hloh."
"And I thank Christ Jesus our Lord who has enabled me, because He counted me faithful, putting me into the ministry","Inh bơnê kơ Kră Yang bơ̆n Yêsu Krist yua kơ Sư ăn kơ jơhngơ̆m inh pran kơtang jang tơdrong Sư. Păng inh bơnê kơ Sư tơchĕng đon Sư khan inh trŏ bơngai gơh jang tơdrong Sư, na Sư rơih iŏk inh jang kơ Sư hloi."
"although I was formerly a blasphemer, a persecutor, and an insolent man; but I obtained mercy because I did it ignorantly in unbelief.","Mă inh pơma kơnê̆ kơ Sư sơ̆, inh pơjăm Sư păng pơm kơnê̆ kơ lu bơngai lui kơ Sư, mă-lei Sư rơih iŏk inh mơ̆n. 'Bok Kei-Dei mơnat kơ inh sơ̆ kơlih kơ inh tam mă lui kơ Kră Yang Yêsu, na inh ưh kơ tơtĭnh dôm tơdrong 'noh kơnê̆."
"And the grace of our Lord was exceedingly abundant, with faith and love which are in Christ Jesus.","Kră Yang bơ̆n Yêsu Krist 'mêm mơnat kơ inh tơpă ăn kơ inh lui kơ Sư păng ăn kơ inh 'mêm kơ Sư hăm đĭ-đăng bơngai. Sư kư̆m ăn kơ đĭ-đăng bơngai lui lei-lăi mơ̆n."
"This is a faithful saying and worthy of all acceptance, that Christ Jesus came into the world to save sinners, of whom I am chief.","Tơdrong âu trŏ tơpă, bơ̆n gơh lui tơpă: Kră Yang Yêsu Krist jur oei tơ ala teh âu wă kơ pơklaih lu bơngai yoch. Inh boih bơngai mă pơm yoch lơ hloh kơ đĭ-đăng bơngai nai."
"However, for this reason I obtained mercy, that in me first Jesus Christ might show all longsuffering, as a pattern to those who are going to believe on Him for everlasting life.","Mă-lei 'Bok Kei-Dei oei mơnat kơ inh na pơklaih inh yua kơ Kră Yang Yêsu Krist wă tơbăt kơ kon bơngai Sư mơnat tơpă kơ inh mă pơm yoch lơ hloh kơ đĭ-đăng bơngai nai. Na lu bơngai nai gô 'bôh tơdrong Sư mơnat kơ inh, sư băt 'Bok Kei-Dei mơnat tơpă kơ đĭ-đăng bơngai, na lu sư gô lui kơ Kră Yang Yêsu Krist hăm arih ling-lang."
